cod_prov,Anho,Trimestre,Poblacion_prov_trim
0607,2023,3,81387.0
0607,2023,4,81141.5
0607,2024,1,80896.0
0607,2024,2,80647.8
0607,2024,3,80399.5
0607,2024,4,80151.2
0607,2025,1,79903.0
0607,2025,2,79650.5
0607,2025,3,79398.0
0607,2025,4,79145.5
0607,2026,1,78893.0
0607,2026,2,78893.0
0607,2026,3,78893.0
0607,2026,4,78893.0
0608,2018,1,199911.0
0608,2018,2,200453.5
0608,2018,3,200996.0
0608,2018,4,201538.5
0608,2019,1,202081.0
0608,2019,2,202491.8
0608,2019,3,202902.5
0608,2019,4,203313.2
0608,2020,1,203724.0
0608,2020,2,203975.2
0608,2020,3,204226.5
0608,2020,4,204477.8
0608,2021,1,204729.0
0608,2021,2,204908.0
0608,2021,3,205087.0
0608,2021,4,205266.0
0608,2022,1,205445.0
0608,2022,2,205573.5
0608,2022,3,205702.0
0608,2022,4,205830.5
0608,2023,1,205959.0
0608,2023,2,206059.5
0608,2023,3,206160.0
0608,2023,4,206260.5
0608,2024,1,206361.0
0608,2024,2,206456.2
0608,2024,3,206551.5
0608,2024,4,206646.8
0608,2025,1,206742.0
0608,2025,2,206829.8
0608,2025,3,206917.5
0608,2025,4,207005.2
0608,2026,1,207093.0
0608,2026,2,207093.0
0608,2026,3,207093.0
0608,2026,4,207093.0
0609,2018,1,143012.0
0609,2018,2,143404.0
0609,2018,3,143796.0
0609,2018,4,144188.0
0609,2019,1,144580.0
0609,2019,2,144877.5
0609,2019,3,145175.0
0609,2019,4,145472.5
0609,2020,1,145770.0
0609,2020,2,145946.8
0609,2020,3,146123.5
0609,2020,4,146300.2
0609,2021,1,146477.0
0609,2021,2,146602.2
0609,2021,3,146727.5
0609,2021,4,146852.8
0609,2022,1,146978.0
0609,2022,2,147067.0
0609,2022,3,147156.0
0609,2022,4,147245.0
0609,2023,1,147334.0
0609,2023,2,147403.0
0609,2023,3,147472.0
0609,2023,4,147541.0
0609,2024,1,147610.0
0609,2024,2,147675.2
0609,2024,3,147740.5
0609,2024,4,147805.8
0609,2025,1,147871.0
0609,2025,2,147930.8
0609,2025,3,147990.5
0609,2025,4,148050.2
0609,2026,1,148110.0
0609,2026,2,148110.0
0609,2026,3,148110.0
0609,2026,4,148110.0
0610,2018,1,51448.0
0610,2018,2,51494.2
0610,2018,3,51540.5
0610,2018,4,51586.8
0610,2019,1,51633.0
0610,2019,2,51644.2
0610,2019,3,51655.5
0610,2019,4,51666.8
0610,2020,1,51678.0
0610,2020,2,51729.0
0610,2020,3,51780.0
0610,2020,4,51831.0
0610,2021,1,51882.0
0610,2021,2,51914.5
0610,2021,3,51947.0
0610,2021,4,51979.5
0610,2022,1,52012.0
0610,2022,2,52031.5
0610,2022,3,52051.0
0610,2022,4,52070.5
0610,2023,1,52090.0
0610,2023,2,52102.8
0610,2023,3,52115.5
0610,2023,4,52128.2
0610,2024,1,52141.0
0610,2024,2,52152.2
0610,2024,3,52163.5
0610,2024,4,52174.8
0610,2025,1,52186.0
0610,2025,2,52195.2
0610,2025,3,52204.5
0610,2025,4,52213.8
0610,2026,1,52223.0
0610,2026,2,52223.0
0610,2026,3,52223.0
0610,2026,4,52223.0
0611,2018,1,48330.0
0611,2018,2,48193.0
0611,2018,3,48056.0
0611,2018,4,47919.0
0611,2019,1,47782.0
0611,2019,2,47615.0
0611,2019,3,47448.0
0611,2019,4,47281.0
0611,2020,1,47114.0
0611,2020,2,46952.5
0611,2020,3,46791.0
0611,2020,4,46629.5
0611,2021,1,46468.0
0611,2021,2,46271.2
0611,2021,3,46074.5
0611,2021,4,45877.8
0611,2022,1,45681.0
0611,2022,2,45462.0
0611,2022,3,45243.0
0611,2022,4,45024.0
0611,2023,1,44805.0
0611,2023,2,44576.0
0611,2023,3,44347.0
0611,2023,4,44118.0
0611,2024,1,43889.0
0611,2024,2,43661.8
0611,2024,3,43434.5
0611,2024,4,43207.2
0611,2025,1,42980.0
0611,2025,2,42753.0
0611,2025,3,42526.0
0611,2025,4,42299.0
0611,2026,1,42072.0
0611,2026,2,42072.0
0611,2026,3,42072.0
0611,2026,4,42072.0
0612,2018,1,22657.0
0612,2018,2,22662.0
0612,2018,3,22667.0
0612,2018,4,22672.0
0612,2019,1,22677.0
0612,2019,2,22667.2
0612,2019,3,22657.5
0612,2019,4,22647.8
0612,2020,1,22638.0
0612,2020,2,22590.8
0612,2020,3,22543.5
0612,2020,4,22496.2
0612,2021,1,22449.0
0612,2021,2,22393.0
0612,2021,3,22337.0
0612,2021,4,22281.0
0612,2022,1,22225.0
0612,2022,2,22164.0
0612,2022,3,22103.0
0612,2022,4,22042.0
0612,2023,1,21981.0
0612,2023,2,21916.2
0612,2023,3,21851.5
0612,2023,4,21786.8
0612,2024,1,21722.0
0612,2024,2,21656.8
0612,2024,3,21591.5
0612,2024,4,21526.2
0612,2025,1,21461.0
0612,2025,2,21395.0
0612,2025,3,21329.0
0612,2025,4,21263.0
0612,2026,1,21197.0
0612,2026,2,21197.0
0612,2026,3,21197.0
0612,2026,4,21197.0
0613,2018,1,39294.0
0613,2018,2,39220.2
0613,2018,3,39146.5
0613,2018,4,39072.8
0613,2019,1,38999.0
0613,2019,2,38899.8
0613,2019,3,38800.5
0613,2019,4,38701.2
0613,2020,1,38602.0
0613,2020,2,38506.2
0613,2020,3,38410.5
0613,2020,4,38314.8
0613,2021,1,38219.0
0613,2021,2,38093.5
0613,2021,3,37968.0
0613,2021,4,37842.5
0613,2022,1,37717.0
0613,2022,2,37572.2
0613,2022,3,37427.5
0613,2022,4,37282.8
0613,2023,1,37138.0
0613,2023,2,36983.2
0613,2023,3,36828.5
0613,2023,4,36673.8
0613,2024,1,36519.0
0613,2024,2,36364.5
0613,2024,3,36210.0
0613,2024,4,36055.5
0613,2025,1,35901.0
0613,2025,2,35746.0
0613,2025,3,35591.0
0613,2025,4,35436.0
0613,2026,1,35281.0
0613,2026,2,35281.0
0613,2026,3,35281.0
0613,2026,4,35281.0
0701,2018,1,1078789.0
0701,2018,2,1085469.8
0701,2018,3,1092150.5
0701,2018,4,1098831.2
0701,2019,1,1105512.0
0701,2019,2,1111597.5
0701,2019,3,1117683.0
0701,2019,4,1123768.5
0701,2020,1,1129854.0
0701,2020,2,1135260.5
0701,2020,3,1140667.0
0701,2020,4,1146073.5
0701,2021,1,1151480.0
0701,2021,2,1156522.0
0701,2021,3,1161564.0
0701,2021,4,1166606.0
0701,2022,1,1171648.0
0701,2022,2,1176451.0
0701,2022,3,1181254.0
0701,2022,4,1186057.0
0701,2023,1,1190860.0
0701,2023,2,1195548.5
0701,2023,3,1200237.0
0701,2023,4,1204925.5
0701,2024,1,1209614.0
0701,2024,2,1214313.2
0701,2024,3,1219012.5
0701,2024,4,1223711.8
0701,2025,1,1228411.0
0701,2025,2,1233115.0
0701,2025,3,1237819.0
0701,2025,4,1242523.0
0701,2026,1,1247227.0
0701,2026,2,1247227.0
0701,2026,3,1247227.0
0701,2026,4,1247227.0
0801,2018,1,484248.0
0801,2018,2,487728.2
0801,2018,3,491208.5
0801,2018,4,494688.8
0801,2019,1,498169.0
0801,2019,2,501381.5
0801,2019,3,504594.0
0801,2019,4,507806.5
0801,2020,1,511019.0
0801,2020,2,513403.8
0801,2020,3,515788.5
0801,2020,4,518173.2
0801,2021,1,520558.0
0801,2021,2,522553.8
0801,2021,3,524549.5
0801,2021,4,526545.2
0801,2022,1,528541.0
0801,2022,2,530269.0
0801,2022,3,531997.0
0801,2022,4,533725.0
0801,2023,1,535453.0
0801,2023,2,537031.8
0801,2023,3,538610.5
0801,2023,4,540189.2
0801,2024,1,541768.0
0801,2024,2,543319.0
0801,2024,3,544870.0
0801,2024,4,546421.0
0801,2025,1,547972.0
0801,2025,2,549485.8
0801,2025,3,550999.5
0801,2025,4,552513.2
0801,2026,1,554027.0
0801,2026,2,554027.0
0801,2026,3,554027.0
0801,2026,4,554027.0
0802,2018,1,24437.0
0802,2018,2,24390.5
0802,2018,3,24344.0
0802,2018,4,24297.5
0802,2019,1,24251.0
0802,2019,2,24188.2
0802,2019,3,24125.5
0802,2019,4,24062.8
0802,2020,1,24000.0
0802,2020,2,23963.8
0802,2020,3,23927.5
0802,2020,4,23891.2
0802,2021,1,23855.0
0802,2021,2,23824.2
0802,2021,3,23793.5
0802,2021,4,23762.8
0802,2022,1,23732.0
0802,2022,2,23707.0
0802,2022,3,23682.0
0802,2022,4,23657.0
0802,2023,1,23632.0
0802,2023,2,23610.2
0802,2023,3,23588.5
0802,2023,4,23566.8
0802,2024,1,23545.0
0802,2024,2,23522.8
0802,2024,3,23500.5
0802,2024,4,23478.2
0802,2025,1,23456.0
0802,2025,2,23435.0
0802,2025,3,23414.0
0802,2025,4,23393.0
0802,2026,1,23372.0
0802,2026,2,23372.0
0802,2026,3,23372.0
0802,2026,4,23372.0
0803,2018,1,61564.0
0803,2018,2,61780.0
0803,2018,3,61996.0
0803,2018,4,62212.0
0803,2019,1,62428.0
0803,2019,2,62603.8
0803,2019,3,62779.5
0803,2019,4,62955.2
0803,2020,1,63131.0
0803,2020,2,63264.5
0803,2020,3,63398.0
0803,2020,4,63531.5
0803,2021,1,63665.0
0803,2021,2,63773.0
0803,2021,3,63881.0
0803,2021,4,63989.0
0803,2022,1,64097.0
0803,2022,2,64186.5
0803,2022,3,64276.0
0803,2022,4,64365.5
0803,2023,1,64455.0
0803,2023,2,64533.5
0803,2023,3,64612.0
0803,2023,4,64690.5
0803,2024,1,64769.0
0803,2024,2,64844.2
0803,2024,3,64919.5
0803,2024,4,64994.8
0803,2025,1,65070.0
0803,2025,2,65141.2
0803,2025,3,65212.5
0803,2025,4,65283.8
0803,2026,1,65355.0
0803,2026,2,65355.0
0803,2026,3,65355.0
0803,2026,4,65355.0
0804,2018,1,70370.0
0804,2018,2,70545.2
0804,2018,3,70720.5
0804,2018,4,70895.8
0804,2019,1,71071.0
0804,2019,2,71198.8
0804,2019,3,71326.5
0804,2019,4,71454.2
0804,2020,1,71582.0
0804,2020,2,71663.0
0804,2020,3,71744.0
0804,2020,4,71825.0
0804,2021,1,71906.0
0804,2021,2,71958.0
0804,2021,3,72010.0
0804,2021,4,72062.0
0804,2022,1,72114.0
0804,2022,2,72146.2
0804,2022,3,72178.5
0804,2022,4,72210.8
0804,2023,1,72243.0
0804,2023,2,72263.8
0804,2023,3,72284.5
0804,2023,4,72305.2
0804,2024,1,72326.0
0804,2024,2,72343.8
0804,2024,3,72361.5
0804,2024,4,72379.2
0804,2025,1,72397.0
0804,2025,2,72411.0
0804,2025,3,72425.0
0804,2025,4,72439.0
0804,2026,1,72453.0
0804,2026,2,72453.0
0804,2026,3,72453.0
0804,2026,4,72453.0
0805,2018,1,35199.0
0805,2018,2,35155.2
0805,2018,3,35111.5
0805,2018,4,35067.8
0805,2019,1,35024.0
0805,2019,2,34956.5
0805,2019,3,34889.0
0805,2019,4,34821.5
0805,2020,1,34754.0
0805,2020,2,34716.8
0805,2020,3,34679.5
0805,2020,4,34642.2
0805,2021,1,34605.0
0805,2021,2,34575.5
0805,2021,3,34546.0
0805,2021,4,34516.5
0805,2022,1,34487.0
0805,2022,2,34462.5
0805,2022,3,34438.0
0805,2022,4,34413.5
0805,2023,1,34389.0
0805,2023,2,34367.2
0805,2023,3,34345.5
0805,2023,4,34323.8
0805,2024,1,34302.0
0805,2024,2,34281.0
0805,2024,3,34260.0
0805,2024,4,34239.0
0805,2025,1,34218.0
0805,2025,2,34197.8
0805,2025,3,34177.5
0805,2025,4,34157.2
0805,2026,1,34137.0
0805,2026,2,34137.0
0805,2026,3,34137.0
0805,2026,4,34137.0
0806,2018,1,104611.0
0806,2018,2,104879.5
0806,2018,3,105148.0
0806,2018,4,105416.5
0806,2019,1,105685.0
0806,2019,2,105882.8
0806,2019,3,106080.5
0806,2019,4,106278.2
0806,2020,1,106476.0
0806,2020,2,106604.5
0806,2020,3,106733.0
0806,2020,4,106861.5
0806,2021,1,106990.0
0806,2021,2,107075.8
0806,2021,3,107161.5
0806,2021,4,107247.2
0806,2022,1,107333.0
0806,2022,2,107389.2
0806,2022,3,107445.5
0806,2022,4,107501.8
0806,2023,1,107558.0
0806,2023,2,107597.5
0806,2023,3,107637.0
0806,2023,4,107676.5
0806,2024,1,107716.0
0806,2024,2,107750.8
0806,2024,3,107785.5
0806,2024,4,107820.2
0806,2025,1,107855.0
0806,2025,2,107884.5
0806,2025,3,107914.0
0806,2025,4,107943.5
0806,2026,1,107973.0
0806,2026,2,107973.0
0806,2026,3,107973.0
0806,2026,4,107973.0
0807,2018,1,70794.0
0807,2018,2,70736.8
0807,2018,3,70679.5
0807,2018,4,70622.2
0807,2019,1,70565.0
0807,2019,2,70459.5
0807,2019,3,70354.0
0807,2019,4,70248.5
0807,2020,1,70143.0
0807,2020,2,70089.8
0807,2020,3,70036.5
0807,2020,4,69983.2
0807,2021,1,69930.0
0807,2021,2,69888.2
0807,2021,3,69846.5
0807,2021,4,69804.8
0807,2022,1,69763.0
0807,2022,2,69729.0
0807,2022,3,69695.0
0807,2022,4,69661.0
0807,2023,1,69627.0
0807,2023,2,69597.2
0807,2023,3,69567.5
0807,2023,4,69537.8
0807,2024,1,69508.0
0807,2024,2,69479.8
0807,2024,3,69451.5
0807,2024,4,69423.2
0807,2025,1,69395.0
0807,2025,2,69367.5
0807,2025,3,69340.0
0807,2025,4,69312.5
0807,2026,1,69285.0
0807,2026,2,69285.0
0807,2026,3,69285.0
0807,2026,4,69285.0
0808,2018,1,61987.0
0808,2018,2,62017.2
0808,2018,3,62047.5
0808,2018,4,62077.8
0808,2019,1,62108.0
0808,2019,2,62095.8
0808,2019,3,62083.5
0808,2019,4,62071.2
0808,2020,1,62059.0
0808,2020,2,62068.8
0808,2020,3,62078.5
0808,2020,4,62088.2
0808,2021,1,62098.0
0808,2021,2,62108.5
0808,2021,3,62119.0
0808,2021,4,62129.5
0808,2022,1,62140.0
0808,2022,2,62150.5
0808,2022,3,62161.0
0808,2022,4,62171.5
0808,2023,1,62182.0
0808,2023,2,62192.8
0808,2023,3,62203.5
0808,2023,4,62214.2
0808,2024,1,62225.0
0808,2024,2,62236.0
0808,2024,3,62247.0
0808,2024,4,62258.0
0808,2025,1,62269.0
0808,2025,2,62279.8
0808,2025,3,62290.5
0808,2025,4,62301.2
0808,2026,1,62312.0
0808,2026,2,62312.0
0808,2026,3,62312.0
0808,2026,4,62312.0
0809,2018,1,167312.0
0809,2018,2,167445.5
0809,2018,3,167579.0
0809,2018,4,167712.5
0809,2019,1,167846.0
0809,2019,2,167862.0
0809,2019,3,167878.0
0809,2019,4,167894.0
0809,2020,1,167910.0
0809,2020,2,167972.2
0809,2020,3,168034.5
0809,2020,4,168096.8
0809,2021,1,168159.0
0809,2021,2,168216.5
0809,2021,3,168274.0
0809,2021,4,168331.5
0809,2022,1,168389.0
0809,2022,2,168442.8
0809,2022,3,168496.5
0809,2022,4,168550.2
0809,2023,1,168604.0
0809,2023,2,168656.0
0809,2023,3,168708.0
0809,2023,4,168760.0
0809,2024,1,168812.0
0809,2024,2,168864.0
0809,2024,3,168916.0
0809,2024,4,168968.0
0809,2025,1,169020.0
0809,2025,2,169071.8
0809,2025,3,169123.5
0809,2025,4,169175.2
0809,2026,1,169227.0
0809,2026,2,169227.0
0809,2026,3,169227.0
0809,2026,4,169227.0
0810,2018,1,27212.0
0810,2018,2,27150.0
0810,2018,3,27088.0
0810,2018,4,27026.0
0810,2019,1,26964.0
0810,2019,2,26884.0
0810,2019,3,26804.0
0810,2019,4,26724.0
0810,2020,1,26644.0
0810,2020,2,26595.5
0810,2020,3,26547.0
0810,2020,4,26498.5
0810,2021,1,26450.0
0810,2021,2,26410.8
0810,2021,3,26371.5
0810,2021,4,26332.2
0810,2022,1,26293.0
0810,2022,2,26260.0
0810,2022,3,26227.0
0810,2022,4,26194.0
0810,2023,1,26161.0
0810,2023,2,26131.5
0810,2023,3,26102.0
0810,2023,4,26072.5
0810,2024,1,26043.0
0810,2024,2,26014.2
0810,2024,3,25985.5
0810,2024,4,25956.8
0810,2025,1,25928.0
0810,2025,2,25900.2
0810,2025,3,25872.5
0810,2025,4,25844.8
0810,2026,1,25817.0
0810,2026,2,25817.0
0810,2026,3,25817.0
0810,2026,4,25817.0
0811,2018,1,47175.0
0811,2018,2,47241.8
0811,2018,3,47308.5
0811,2018,4,47375.2
0811,2019,1,47442.0
0811,2019,2,47476.2
0811,2019,3,47510.5
0811,2019,4,47544.8
0811,2020,1,47579.0
0811,2020,2,47617.2
0811,2020,3,47655.5
0811,2020,4,47693.8
0811,2021,1,47732.0
0811,2021,2,47765.5
0811,2021,3,47799.0
0811,2021,4,47832.5
0811,2022,1,47866.0
0811,2022,2,47895.8
0811,2022,3,47925.5
0811,2022,4,47955.2
0811,2023,1,47985.0
0811,2023,2,48013.2
0811,2023,3,48041.5
0811,2023,4,48069.8
0811,2024,1,48098.0
0811,2024,2,48125.8
0811,2024,3,48153.5
0811,2024,4,48181.2
0811,2025,1,48209.0
0811,2025,2,48236.5
0811,2025,3,48264.0
0811,2025,4,48291.5
0811,2026,1,48319.0
0811,2026,2,48319.0
0811,2026,3,48319.0
0811,2026,4,48319.0
0812,2018,1,98076.0
0812,2018,2,98563.8
0812,2018,3,99051.5
0812,2018,4,99539.2
0812,2019,1,100027.0
0812,2019,2,100454.0
0812,2019,3,100881.0
0812,2019,4,101308.0
0812,2020,1,101735.0
0812,2020,2,102062.8
0812,2020,3,102390.5
0812,2020,4,102718.2
0812,2021,1,103046.0
0812,2021,2,103321.5
0812,2021,3,103597.0
0812,2021,4,103872.5
0812,2022,1,104148.0
0812,2022,2,104387.0
0812,2022,3,104626.0
0812,2022,4,104865.0
0812,2023,1,105104.0
0812,2023,2,105323.2
0812,2023,3,105542.5
0812,2023,4,105761.8
0812,2024,1,105981.0
0812,2024,2,106196.8
0812,2024,3,106412.5
0812,2024,4,106628.2
0812,2025,1,106844.0
0812,2025,2,107054.2
0812,2025,3,107264.5
0812,2025,4,107474.8
0812,2026,1,107685.0
0812,2026,2,107685.0
0812,2026,3,107685.0
0812,2026,4,107685.0
0813,2018,1,67545.0
0813,2018,2,67878.0
0813,2018,3,68211.0
0813,2018,4,68544.0
0813,2019,1,68877.0
0813,2019,2,69168.5
0813,2019,3,69460.0
0813,2019,4,69751.5
0813,2020,1,70043.0
0813,2020,2,70266.8
0813,2020,3,70490.5
0813,2020,4,70714.2
0813,2021,1,70938.0
0813,2021,2,71126.2
0813,2021,3,71314.5
0813,2021,4,71502.8
0813,2022,1,71691.0
0813,2022,2,71854.2
0813,2022,3,72017.5
0813,2022,4,72180.8
0813,2023,1,72344.0
0813,2023,2,72493.8
0813,2023,3,72643.5
0813,2023,4,72793.2
0813,2024,1,72943.0
0813,2024,2,73090.2
0813,2024,3,73237.5
0813,2024,4,73384.8
0813,2025,1,73532.0
0813,2025,2,73675.8
0813,2025,3,73819.5
0813,2025,4,73963.2
0813,2026,1,74107.0
0813,2026,2,74107.0
0813,2026,3,74107.0
0813,2026,4,74107.0
0901,2018,1,123958.0
0901,2018,2,123659.8
0901,2018,3,123361.5
0901,2018,4,123063.2
0901,2019,1,122765.0
0901,2019,2,122390.0
0901,2019,3,122015.0
0901,2019,4,121640.0
0901,2020,1,121265.0
0901,2020,2,120942.8
0901,2020,3,120620.5
0901,2020,4,120298.2
0901,2021,1,119976.0
0901,2021,2,119625.8
0901,2021,3,119275.5
0901,2021,4,118925.2
0901,2022,1,118575.0
0901,2022,2,118204.5
0901,2022,3,117834.0
0901,2022,4,117463.5
0901,2023,1,117093.0
0901,2023,2,116713.0
0901,2023,3,116333.0
0901,2023,4,115953.0
0901,2024,1,115573.0
0901,2024,2,115193.8
0901,2024,3,114814.5
0901,2024,4,114435.2
0901,2025,1,114056.0
0901,2025,2,113677.0
0901,2025,3,113298.0
0901,2025,4,112919.0
0901,2026,1,112540.0
0901,2026,2,112540.0
0901,2026,3,112540.0
0901,2026,4,112540.0
0902,2018,1,40672.0
0902,2018,2,40281.0
0902,2018,3,39890.0
0902,2018,4,39499.0
0902,2019,1,39108.0
0902,2019,2,38706.8
0902,2019,3,38305.5
0902,2019,4,37904.2
0902,2020,1,37503.0
0902,2020,2,37091.8
0902,2020,3,36680.5
0902,2020,4,36269.2
0902,2021,1,35858.0
0902,2021,2,35438.2
0902,2021,3,35018.5
0902,2021,4,34598.8
0902,2022,1,34179.0
0902,2022,2,33761.2
0902,2022,3,33343.5
0902,2022,4,32925.8
0902,2023,1,32508.0
0902,2023,2,32101.0
0902,2023,3,31694.0
0902,2023,4,31287.0
0902,2024,1,30880.0
0902,2024,2,30492.2
0902,2024,3,30104.5
0902,2024,4,29716.8
0902,2025,1,29329.0
0902,2025,2,28959.0
0902,2025,3,28589.0
0902,2025,4,28219.0
0902,2026,1,27849.0
0902,2026,2,27849.0
0902,2026,3,27849.0
0902,2026,4,27849.0
0903,2018,1,53985.0
0903,2018,2,53992.5
0903,2018,3,54000.0
0903,2018,4,54007.5
0903,2019,1,54015.0
0903,2019,2,53986.5
0903,2019,3,53958.0
0903,2019,4,53929.5
0903,2020,1,53901.0
0903,2020,2,53657.8
0903,2020,3,53414.5
0903,2020,4,53171.2
0903,2021,1,52928.0
0903,2021,2,52672.0
0903,2021,3,52416.0
0903,2021,4,52160.0
0903,2022,1,51904.0
0903,2022,2,51639.8
0903,2022,3,51375.5
0903,2022,4,51111.2
0903,2023,1,50847.0
0903,2023,2,50578.8
0903,2023,3,50310.5
0903,2023,4,50042.2
0903,2024,1,49774.0
0903,2024,2,49506.5
0903,2024,3,49239.0
0903,2024,4,48971.5
0903,2025,1,48704.0
0903,2025,2,48437.0
0903,2025,3,48170.0
0903,2025,4,47903.0
0903,2026,1,47636.0
0903,2026,2,47636.0
0903,2026,3,47636.0
0903,2026,4,47636.0
0904,2018,1,15214.0
0904,2018,2,15139.8
0904,2018,3,15065.5
0904,2018,4,14991.2
0904,2019,1,14917.0
0904,2019,2,14834.8
0904,2019,3,14752.5
0904,2019,4,14670.2
0904,2020,1,14588.0
0904,2020,2,14497.8
0904,2020,3,14407.5
0904,2020,4,14317.2
0904,2021,1,14227.0
0904,2021,2,14128.5
0904,2021,3,14030.0
0904,2021,4,13931.5
0904,2022,1,13833.0
0904,2022,2,13730.5
0904,2022,3,13628.0
0904,2022,4,13525.5
0904,2023,1,13423.0
0904,2023,2,13319.5
0904,2023,3,13216.0
0904,2023,4,13112.5
0904,2024,1,13009.0
0904,2024,2,12908.8
0904,2024,3,12808.5
0904,2024,4,12708.2
0904,2025,1,12608.0
0904,2025,2,12510.5
0904,2025,3,12413.0
0904,2025,4,12315.5
0904,2026,1,12218.0
0904,2026,2,12218.0
0904,2026,3,12218.0
0904,2026,4,12218.0
0905,2018,1,35290.0
0905,2018,2,35123.8
0905,2018,3,34957.5
0905,2018,4,34791.2
0905,2019,1,34625.0
0905,2019,2,34439.5
0905,2019,3,34254.0
0905,2019,4,34068.5
0905,2020,1,33883.0
0905,2020,2,33678.8
0905,2020,3,33474.5
0905,2020,4,33270.2
0905,2021,1,33066.0
0905,2021,2,32842.8
0905,2021,3,32619.5
0905,2021,4,32396.2
0905,2022,1,32173.0
0905,2022,2,31939.2
0905,2022,3,31705.5
0905,2022,4,31471.8
0905,2023,1,31238.0
0905,2023,2,31003.0
0905,2023,3,30768.0
0905,2023,4,30533.0
0905,2024,1,30298.0
0905,2024,2,30070.0
0905,2024,3,29842.0
0905,2024,4,29614.0
0905,2025,1,29386.0
0905,2025,2,29163.8
0905,2025,3,28941.5
0905,2025,4,28719.2
0905,2026,1,28497.0
0905,2026,2,28497.0
0905,2026,3,28497.0
0905,2026,4,28497.0
0906,2018,1,18833.0
0906,2018,2,18757.0
0906,2018,3,18681.0
0906,2018,4,18605.0
0906,2019,1,18529.0
0906,2019,2,18442.2
0906,2019,3,18355.5
0906,2019,4,18268.8
0906,2020,1,18182.0
0906,2020,2,18084.8
0906,2020,3,17987.5
0906,2020,4,17890.2
0906,2021,1,17793.0
0906,2021,2,17685.0
0906,2021,3,17577.0
0906,2021,4,17469.0
0906,2022,1,17361.0
0906,2022,2,17247.0
0906,2022,3,17133.0
0906,2022,4,17019.0
0906,2023,1,16905.0
0906,2023,2,16789.5
0906,2023,3,16674.0
0906,2023,4,16558.5
0906,2024,1,16443.0
0906,2024,2,16330.8
0906,2024,3,16218.5
0906,2024,4,16106.2
0906,2025,1,15994.0
0906,2025,2,15884.2
0906,2025,3,15774.5
0906,2025,4,15664.8
0906,2026,1,15555.0
0906,2026,2,15555.0
0906,2026,3,15555.0
0906,2026,4,15555.0
0907,2018,1,88394.0
0907,2018,2,88120.8
0907,2018,3,87847.5
0907,2018,4,87574.2
0907,2019,1,87301.0
0907,2019,2,86974.5
0907,2019,3,86648.0
0907,2019,4,86321.5
0907,2020,1,85995.0
0907,2020,2,85623.2
0907,2020,3,85251.5
0907,2020,4,84879.8
0907,2021,1,84508.0
0907,2021,2,84086.0
0907,2021,3,83664.0
0907,2021,4,83242.0
0907,2022,1,82820.0
0907,2022,2,82368.0
0907,2022,3,81916.0
0907,2022,4,81464.0
0907,2023,1,81012.0
0907,2023,2,80550.2
0907,2023,3,80088.5
0907,2023,4,79626.8
0907,2024,1,79165.0
0907,2024,2,78714.5
0907,2024,3,78264.0
0907,2024,4,77813.5
0907,2025,1,77363.0
0907,2025,2,76922.0
0907,2025,3,76481.0
0907,2025,4,76040.0
0907,2026,1,75599.0
0907,2026,2,75599.0
0907,2026,3,75599.0
0907,2026,4,75599.0
1/ C,2018,1,0.0
1/ C,2018,2,0.0
1/ C,2018,3,0.0
1/ C,2018,4,0.0
1/ C,2019,1,0.0
1/ C,2019,2,0.0
1/ C,2019,3,0.0
1/ C,2019,4,0.0
1/ C,2020,1,0.0
1/ C,2020,2,0.0
1/ C,2020,3,0.0
1/ C,2020,4,0.0
1/ C,2021,1,0.0
1/ C,2021,2,0.0
1/ C,2021,3,0.0
1/ C,2021,4,0.0
1/ C,2022,1,0.0
1/ C,2022,2,0.0
1/ C,2022,3,0.0
1/ C,2022,4,0.0
1/ C,2023,1,0.0
1/ C,2023,2,0.0
1/ C,2023,3,0.0
1/ C,2023,4,0.0
1/ C,2024,1,0.0
1/ C,2024,2,0.0
1/ C,2024,3,0.0
1/ C,2024,4,0.0
1/ C,2025,1,0.0
1/ C,2025,2,0.0
1/ C,2025,3,0.0
1/ C,2025,4,0.0
1/ C,2026,1,0.0
1/ C,2026,2,0.0
1/ C,2026,3,0.0
1/ C,2026,4,0.0
10/ ,2018,1,0.0
10/ ,2018,2,0.0
10/ ,2018,3,0.0
10/ ,2018,4,0.0
10/ ,2019,1,0.0
10/ ,2019,2,0.0
10/ ,2019,3,0.0
10/ ,2019,4,0.0
10/ ,2020,1,0.0
10/ ,2020,2,0.0
10/ ,2020,3,0.0
10/ ,2020,4,0.0
10/ ,2021,1,0.0
10/ ,2021,2,0.0
10/ ,2021,3,0.0
10/ ,2021,4,0.0
10/ ,2022,1,0.0
10/ ,2022,2,0.0
10/ ,2022,3,0.0
10/ ,2022,4,0.0
10/ ,2023,1,0.0
10/ ,2023,2,0.0
10/ ,2023,3,0.0
10/ ,2023,4,0.0
10/ ,2024,1,0.0
10/ ,2024,2,0.0
10/ ,2024,3,0.0
10/ ,2024,4,0.0
10/ ,2025,1,0.0
10/ ,2025,2,0.0
10/ ,2025,3,0.0
10/ ,2025,4,0.0
10/ ,2026,1,0.0
10/ ,2026,2,0.0
10/ ,2026,3,0.0
10/ ,2026,4,0.0
1001,2018,1,307723.0
1001,2018,2,308842.5
1001,2018,3,309962.0
1001,2018,4,311081.5
1001,2019,1,312201.0
1001,2019,2,313100.5
1001,2019,3,314000.0
1001,2019,4,314899.5
